序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
454,454,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP023”这条的O是多少？,O=6.0,不知道。,错误,0.0,253.66,语义RAG,0.0,0.0,0,,3,,6.0,,,,,6.0,O,22,
455,455,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP023”这条的D是多少？,D=6.0,不知道。,错误,0.0,276.1,语义RAG,0.0,0.0,0,,3,,6.0,,,,,6.0,D,22,
456,456,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP023”这条的建议措施是什么？,定期检查和更新BMS系统,不知道。,错误,0.0,274.68,语义RAG,0.0,0.0,0,,3,定期检查和更新BMS系统,,,,,定期检查和更新BMS系统,,RecommendedAction,22,
457,457,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“SOC异常”对应的潜在失效原因/机理是什么？,BMS SOC算法不合理,BMS SOC算法不合理,正确,1.0,725.02,语义RAG,0.3333,1.0,0,,3,,,,,,BMS SOC算法不合理,,,22,
458,458,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“SOC异常”对应的潜在失效后果是什么？,影响用户使用,你提到的“失效模式‘SOC异常’”在提供的上下文中并没有出现，因此根据现有信息，我无法回答这个问题。,错误,0.0,687.59,语义RAG,0.0,0.0,0,,3,影响用户使用,,,,,影响用户使用,,,22,
459,459,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“SOC异常”的RPN是多少？,RPN=144.0,不知道。,错误,0.0,262.79,语义RAG,0.0,0.0,0,,3,,144.0,,,,,144.0,RPN,22,
460,460,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“SOC异常”对应的建议措施是什么？,定期检查和更新BMS系统,你询问的失效模式“SOC异常”在提供的上下文中并未出现，因此无法找到对应的建议措施。根据现有信息，“SOC异常”的建议措施未被记录。,错误,0.0,606.66,语义RAG,0.0,0.0,0,,3,定期检查和更新BMS系统,,,,,定期检查和更新BMS系统,,RecommendedAction,22,
461,461,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“SOC异常”这个问题，原因讲白一点是什么？,BMS SOC算法不合理,原因是BMS SOC算法不合理。,正确,1.0,805.11,语义RAG,0.3333,1.0,0,,3,,,,,,BMS SOC算法不合理,,,22,
462,462,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“SOC异常”最后会带来什么后果？,影响用户使用,影响用户使用,正确,1.0,785.77,语义RAG,0.3333,1.0,0,,3,,,,,,影响用户使用,,,22,
463,463,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“SOC异常”一般怎么处理？,定期检查和更新BMS系统,建议措施=BMS SOC算法不合理的情况下，定期检查和更新BMS系统。,正确,1.0,915.81,语义RAG,0.3333,1.0,0,,3,,,,,,定期检查和更新BMS系统,,,22,
464,464,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“SOC异常”的风险最后会体现成什么？,影响用户使用,后果: 影响用户使用,正确,1.0,485.33,语义RAG,0.3333,1.0,0,,3,,,,,,影响用户使用,,,22,
465,465,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP023”对应的原因是否就是“BMS SOC算法不合理”？,是,是的，FMEA编号“LFP023”对应的原因就是“BMS SOC算法不合理”。,正确,1.0,629.23,语义RAG,0.6667,0.6667,0,,3,,,,,,,,是/否判断,22,
466,466,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP023”对应的后果是否就是“影响用户使用”？,是,不是。FMEA编号“LFP023”对应的后果是“影响电池工作”。,错误,0.0,609.01,语义RAG,0.0,0.0,0,,3,是/否判断,,,,,,,是/否判断,22,
467,467,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“SOC异常”是不是出现在项目/功能“电池管理系”里？,是,是的，失效模式“SOC异常”出现在项目/功能“电池管理系”里。,正确,1.0,911.15,语义RAG,0.3333,0.3333,0,,3,,,,,,,,是/否判断,22,
468,468,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“SOC异常”对应的FMEA编号是什么？,LFP023,不知道。,错误,0.0,412.12,语义RAG,0.0,0.0,0,,3,LFP023,,,,,LFP023,,FmeaID,22,
469,469,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“电池管理系”里，失效模式“SOC异常”的后果是什么？,影响用户使用,影响用户使用,正确,1.0,766.97,语义RAG,0.3333,1.0,0,,3,,,,,,影响用户使用,,,22,
470,470,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP024”这条的潜在失效原因/机理是什么？,BMS 控制系统损坏,"不知道。上下文中的FMEA编号并未包含""LFP024""这一条目。",错误,0.0,562.54,语义RAG,0.0,1.0,0,,3,BMS 控制系统损坏,,,,,BMS 控制系统损坏,,,23,
471,471,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP024”这条的潜在失效后果是什么？,安全事故,不知道。,错误,0.0,451.68,语义RAG,0.0,1.0,0,,3,安全事故,,,,,安全事故,,,23,
472,472,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP024”这条的RPN是多少？,RPN=60.0,不知道。,错误,0.0,282.91,语义RAG,0.0,0.0,0,,3,,60.0,,,,,60.0,RPN,23,
473,473,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP024”这条的S是多少？,S=10.0,不知道。,错误,0.0,302.21,语义RAG,0.0,0.0,0,,3,,10.0,,,,,10.0,S,23,
474,474,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP024”这条的O是多少？,O=1.0,不知道。,错误,0.0,278.82,语义RAG,0.0,1.0,0,,3,,1.0,,,,,1.0,O,23,
475,475,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP024”这条的D是多少？,D=6.0,不知道。,错误,0.0,280.69,语义RAG,0.0,0.0,0,,3,,6.0,,,,,6.0,D,23,
476,476,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP024”这条的建议措施是什么？,定期检查和更新BMS系统,不知道。,错误,0.0,282.56,语义RAG,0.0,0.0,0,,3,定期检查和更新BMS系统,,,,,定期检查和更新BMS系统,,RecommendedAction,23,
477,477,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组过充未报警和未保护”对应的潜在失效原因/机理是什么？,BMS 控制系统损坏,BMS 控制系统损坏,正确,1.0,824.38,语义RAG,0.3333,1.0,0,,3,,,,,,BMS 控制系统损坏,,,23,
478,478,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组过充未报警和未保护”对应的潜在失效后果是什么？,安全事故,影响电池寿命或永久性损坏,错误,0.0,532.32,语义RAG,0.3333,1.0,0,,3,安全事故,,,,,安全事故,,,23,
479,479,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组过充未报警和未保护”的RPN是多少？,RPN=60.0,60,正确,1.0,328.76,语义RAG,0.3333,1.0,0,,3,,,60.0,,,,60.0,RPN,23,
480,480,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组过充未报警和未保护”对应的建议措施是什么？,定期检查和更新BMS系统,定期检查和更新BMS系统.,正确,1.0,366.31,语义RAG,0.3333,1.0,0,,3,,,,,,定期检查和更新BMS系统,,RecommendedAction,23,
481,481,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“电池组过充未报警和未保护”这个问题，原因讲白一点是什么？,BMS 控制系统损坏,原因是BMS控制系统损坏。,正确,1.0,525.35,语义RAG,0.6667,1.0,0,,3,,,,,,BMS 控制系统损坏,,,23,
482,482,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“电池组过充未报警和未保护”最后会带来什么后果？,安全事故,后果=影响电池寿命或永久性损坏,错误,0.0,491.86,语义RAG,0.3333,1.0,0,,3,安全事故,,,,,安全事故,,,23,
483,483,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“电池组过充未报警和未保护”一般怎么处理？,定期检查和更新BMS系统,根据上下文，没有找到编号为 LFP025 的 FMEA 记录中关于“电池组过充未报警和未保护”的失效模式及其建议措施。最接近的是编号为 LFP025 的记录，其失效模式是“电池组过放未报警和未保护”，建议措施是“定期检查和更新BMS系统”。因此，对于“电池组过充未报警和未保护”一般建议也是“定期检查和更新BMS系统”。,正确,1.0,1144.16,语义RAG,0.3333,1.0,0,,3,,,,,,定期检查和更新BMS系统,,,23,
484,484,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“电池组过充未报警和未保护”的风险最后会体现成什么？,安全事故,根据上下文，项目/功能“电池管理系”里的失效模式“电池组过放未报警和未保护”的RPN值为240，对应的后果是： 影响电池寿命或永久性损坏。,错误,0.0,667.63,语义RAG,0.3333,1.0,0,,3,安全事故,,,,,安全事故,,,23,
485,485,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP024”对应的原因是否就是“BMS 控制系统损坏”？,是,不是，“LFP024”并不是上下文中的FMEA编号，正确的编号是“LFP025”，其失效原因确实是“BMS 控制系统损坏”。,错误,0.0,726.62,语义RAG,0.3333,0.3333,0,,3,是/否判断,,,,,,,是/否判断,23,
486,486,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP024”对应的后果是否就是“安全事故”？,是,不是。FMEA编号“LFP024”并未在提供的上下文中出现，因此无法确定其对应的后果。根据已有的信息，“连接片过热”的失效后果是“安全事故”，但这是针对FMEA编号“LFP021”的情况。,错误,0.0,1196.24,语义RAG,1.0,1.0,0,,3,是/否判断,,,,,,,是/否判断,23,
487,487,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“电池组过充未报警和未保护”是不是出现在项目/功能“电池管理系”里？,是,是的，失效模式“电池组过充未报警和未保护”出现在项目/功能“电池管理系”里。,正确,1.0,1030.98,语义RAG,0.6667,0.6667,0,,3,,,,,,,,是/否判断,23,
488,488,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组过充未报警和未保护”对应的FMEA编号是什么？,LFP024,LFP024,正确,1.0,310.88,语义RAG,0.3333,1.0,0,,3,,,24.0,,,LFP024,,FmeaID,23,
489,489,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“电池管理系”里，失效模式“电池组过充未报警和未保护”的后果是什么？,安全事故,后果=影响电池寿命或永久性损坏,错误,0.0,417.51,语义RAG,0.3333,1.0,0,,3,安全事故,,,,,安全事故,,,23,
490,490,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP025”这条的潜在失效原因/机理是什么？,BMS 控制系统损坏,BMS 控制系统损坏,正确,1.0,425.91,语义RAG,0.3333,1.0,0,,3,,,,,,BMS 控制系统损坏,,,24,
491,491,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP025”这条的潜在失效后果是什么？,影响电池寿命或永久性损坏,不知道。,错误,0.0,432.26,语义RAG,0.0,0.0,0,,3,影响电池寿命或永久性损坏,,,,,影响电池寿命或永久性损坏,,,24,
492,492,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP025”这条的RPN是多少？,RPN=240.0,不知道。,错误,0.0,264.93,语义RAG,0.0,0.0,0,,3,,240.0,,,,,240.0,RPN,24,
493,493,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP025”这条的S是多少？,S=8.0,不知道。,错误,0.0,253.5,语义RAG,0.0,0.0,0,,3,,8.0,,,,,8.0,S,24,
494,494,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP025”这条的O是多少？,O=5.0,不知道。,错误,0.0,271.77,语义RAG,0.0,1.0,0,,3,,5.0,,,,,5.0,O,24,
495,495,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP025”这条的D是多少？,D=6.0,不知道。,错误,0.0,281.42,语义RAG,0.0,0.0,0,,3,,6.0,,,,,6.0,D,24,
496,496,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP025”这条的建议措施是什么？,定期检查和更新BMS系统,不知道。,错误,0.0,280.67,语义RAG,0.0,0.0,0,,3,定期检查和更新BMS系统,,,,,定期检查和更新BMS系统,,RecommendedAction,24,
497,497,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组过放未报警和未保护”对应的潜在失效原因/机理是什么？,BMS 控制系统损坏,BMS 控制系统损坏,正确,1.0,849.68,语义RAG,0.6667,1.0,0,,3,,,,,,BMS 控制系统损坏,,,24,
498,498,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组过放未报警和未保护”对应的潜在失效后果是什么？,影响电池寿命或永久性损坏,影响电池寿命或永久性损坏,正确,1.0,543.53,语义RAG,0.6667,1.0,0,,3,,,,,,影响电池寿命或永久性损坏,,,24,
499,499,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组过放未报警和未保护”的RPN是多少？,RPN=240.0,240,正确,1.0,295.45,语义RAG,0.6667,1.0,0,,3,,,240.0,,,,240.0,RPN,24,
500,500,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组过放未报警和未保护”对应的建议措施是什么？,定期检查和更新BMS系统,定期检查和更新BMS系统.,正确,1.0,343.36,语义RAG,0.6667,1.0,0,,3,,,,,,定期检查和更新BMS系统,,RecommendedAction,24,
